BANANAS31,SELL,LIMIT,IOC,30177,0.0087780,None,FILLED,14021,30177,1750713249144,264.89370599999995
BID,BUY,LIMIT,IOC,4374,0.1328300,None,FILLED,1188,4374,1750713249494,580.99842
BID,BUY,LIMIT,IOC,2483,0.1328400,None,FILLED,147,2483,1750713256413,329.84172
IO,SELL,LIMIT,IOC,2182.9,0.6758000,None,FILLED,434.0,2182.9,1750713260171,1475.20382
PENGU,BUY,LIMIT,IOC,104762,0.0092060,None,FILLED,7618,104762,1750713273295,964.438972
POPCAT,SELL,LIMIT,IOC,38166,0.2755000,None,FILLED,6669,38166,1750713294213,10514.733
ICX,BUY,LIMIT,IOC,836,0.1297,None,FILLED,836,836,1750713305286,108.42920000000001
BID,BUY,LIMIT,IOC,453,0.1330200,None,FILLED,453,453,1750713307120,60.25806
BID,BUY,LIMIT,IOC,322,0.1330500,None,FILLED,60,322,1750713309100,42.8421
BTC,BUY,LIMIT,IOC,0.007,104311.20,None,FILLED,0.007,0.007,1750713318024,730.1784
BTCUSDC,BUY,LIMIT,IOC,0.049,104377.8,None,FILLED,0.049,0.049,1750713318596,5114.5122
BTC,BUY,LIMIT,IOC,0.060,104312.60,None,FILLED,0.060,0.060,1750713322119,6258.756
ETH,BUY,LIMIT,IOC,0.034,2362.37,None,FILLED,0.034,0.034,1750713322260,80.32058
BTC,BUY,LIMIT,IOC,0.009,104319.60,None,FILLED,0.009,0.009,1750713323157,938.8764
BTC,BUY,LIMIT,IOC,0.485,104330.90,None,FILLED,0.368,0.485,1750713324202,50600.4865
BID,BUY,LIMIT,IOC,5600,0.1332000,None,FILLED,1326,5600,1750713325195,745.9200000000001
BTC,BUY,LIMIT,IOC,1.000,104333.70,None,FILLED,1.000,1.000,1750713325217,104333.7
BTC,BUY,LIMIT,IOC,0.003,104351.60,None,FILLED,0.003,0.003,1750713330174,313.0548
AAVEUSDC,BUY,LIMIT,IOC,0.3,251.240,None,FILLED,0.1,0.3,1750713330292,75.372
BTCUSDC,BUY,LIMIT,IOC,0.001,104406.9,None,FILLED,0.001,0.001,1750713330640,104.4069
ETH,BUY,LIMIT,IOC,3.341,2363.25,None,FILLED,0.996,3.341,1750713331162,7895.61825
BTC,BUY,LIMIT,IOC,0.677,104362.80,None,FILLED,0.006,0.677,1750713331311,70653.6156
BTCUSDC,BUY,LIMIT,IOC,0.015,104431.8,None,FILLED,0.001,0.015,1750713332094,1566.477
BNBUSDC,BUY,LIMIT,IOC,0.15,636.000,None,FILLED,0.15,0.15,1750713332094,95.39999999999999
SOLUSDC,BUY,LIMIT,IOC,0.15,141.7100,None,FILLED,0.03,0.15,1750713332095,21.2565
BTC,BUY,LIMIT,IOC,0.002,104373.00,None,FILLED,0.002,0.002,1750713332345,208.746
BTC_250627,BUY,LIMIT,IOC,0.001,105042.2,None,FILLED,0.001,0.001,1750713333547,105.0422
ETH,BUY,LIMIT,IOC,0.044,2363.43,None,FILLED,0.044,0.044,1750713336261,103.99091999999999
BTC,BUY,LIMIT,IOC,0.358,104382.00,None,FILLED,0.358,0.358,1750713338038,37368.756
BTCUSDC,BUY,LIMIT,IOC,0.011,104445.3,None,FILLED,0.011,0.011,1750713338202,1148.8983
BTC,BUY,LIMIT,IOC,0.003,104398.40,None,FILLED,0.003,0.003,1750713348055,313.1952
BTCUSDC,BUY,LIMIT,IOC,0.013,104451.6,None,FILLED,0.013,0.013,1750713348146,1357.8708
BTC,BUY,LIMIT,IOC,1.521,104403.60,None,FILLED,0.299,1.521,1750713349085,158797.8756
OM,SELL,LIMIT,IOC,3000.0,0.2125400,None,FILLED,40.6,3000.0,1750713349209,637.62
VIRTUAL,BUY,LIMIT,IOC,468.5,1.6183000,None,FILLED,47.6,468.5,1750713350394,758.17355
XRP,BUY,LIMIT,IOC,300.3,2.0848,None,FILLED,300.3,300.3,1750713350394,626.06544
BTC,BUY,LIMIT,IOC,0.048,104423.80,None,FILLED,0.048,0.048,1750713351044,5012.3424
BTCUSDC,BUY,LIMIT,IOC,0.139,104484.3,None,FILLED,0.014,0.139,1750713351098,14523.317700000001
ETH,BUY,LIMIT,IOC,1.134,2364.39,None,FILLED,1.134,1.134,1750713351532,2681.2182599999996
